Control vs. Low dose						
WB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chrX:16602419:16602717:F59C12.4:WBGene00045272	7855,08075	0,657380213	0,226260615	2,905411587	0,003667705	0,04433497
chrV:16437845:16438934:F26D2.15:WBGene00009153	57,32860569	0,428568493	0,147514931	2,90525502	0,00366954	0,04433497
chrIV:8843425:8844557:T11B7.2:WBGene00011707	296,0531336	0,855018986	0,294319278	2,905072997	0,003671675	0,04433497
chrIV:9247142:9250433:Y11D7A.7:WBGene00012431	480,6882573	0,464788709	0,159995169	2,905017153	0,00367233	0,04433497
chrV:19217974:19222908:oac-49:WBGene00012068	127,6431094	-0,340574674	0,11723841	-2,904975203	0,003672822	0,04433497
chrIV:12330975:12336075:F19B6.1:WBGene00008948	5932,798936	0,404918754	0,139395755	2,904814097	0,003674713	0,04433497
chrX:16213372:16213588:F23A7.8:WBGene00044638	7556,56675	0,8939176	0,30796908	2,902621263	0,003700539	0,044615092
chrI:14468331:14469354:rps-20:WBGene00004489	31952,52257	0,552647217	0,190440635	2,90193958	0,003708601	0,044660606
chrIV:7329619:7332811:ocr-4:WBGene00003841	81,79467949	-0,558911405	0,192604493	-2,901860679	0,003709535	0,044660606
chrII:3373168:3374185:linc-11:WBGene00219758	679,5194496	-0,490067155	0,168906127	-2,901417283	0,003714788	0,044690952
chrIV:5091585:5092807:C02B10.4:WBGene00015329	5679,776406	0,272766479	0,094018269	2,9012072	0,00371728	0,044690952
chrII:11127633:11129496:F40F8.1:WBGene00009575	2955,007672	0,535013041	0,184427579	2,900938369	0,00372047	0,044697899
chrII:12025886:12027747:Y17G7B.8:WBGene00012462	372,5252042	-0,383854797	0,132359199	-2,900099118	0,003730447	0,044750385
chrI:12922003:12923548:pfn-1:WBGene00003989	3296,946046	0,422474975	0,145691399	2,899793529	0,003734085	0,044750385
chrX:4834867:4853195:F39C12.1:WBGene00018193	2787,938249	-1,153209808	0,397697082	-2,899719056	0,003734973	0,044750385
chrIII:3101262:3103955:Y53G8B.2:WBGene00021818	896,1681144	0,573009055	0,197611669	2,899672158	0,003735531	0,044750385
chrI:11910323:11911021:rbm-3.2:WBGene00011156	13068,67842	0,666434886	0,229846985	2,899471947	0,003737918	0,044750385
chrV:12448682:12450002:C54D10.10:WBGene00008304	264,8278239	0,493749007	0,170387852	2,897794651	0,003757966	0,044931525
chrX:4673806:4677345:tmem-135:WBGene00019345	276,2433263	-0,293016851	0,101118166	-2,897766657	0,003758301	0,044931525
chrX:11918293:11919647:Y62H9A.16:WBGene00304791	32,38661135	-0,699052987	0,241281393	-2,897251952	0,003764473	0,04496532
chrIII:5853531:5855687:cct-6:WBGene00000381	8722,840192	0,37372662	0,129015965	2,896747083	0,003770536	0,04496532
chrII:8801129:8804889:F07H5.8:WBGene00008559	374,5575369	-0,734898317	0,25370033	-2,896718021	0,003770885	0,04496532
chrV:4054073:4055125:djr-1.2:WBGene00016789	15,19461512	0,881365161	0,304281266	2,896547566	0,003772934	0,04496532
chrIII:1653729:1657480:cht-4:WBGene00021252	348,6313945	0,416998416	0,143969463	2,896436568	0,003774269	0,04496532
chrI:10177180:10178922:fath-1:WBGene00007707	4906,711929	0,392599056	0,135577642	2,895750719	0,003782527	0,045008122
chrIV:12452061:12454215:spe-44:WBGene00007732	57,27929033	0,503228065	0,173784525	2,895701252	0,003783124	0,045008122
chrII:1438489:1439697:Y51H7C.3:WBGene00021781	691,8635835	0,647600402	0,223677996	2,895235172	0,003788746	0,045026279
chrIV:3698500:3699722:Y37E11AL.2:WBGene00021358	13,64904999	1,027792643	0,35500639	2,895138431	0,003789914	0,045026279
chrIII:5413136:5414018:grl-22:WBGene00001731	37,83473257	0,787346161	0,271990135	2,894759988	0,003794485	0,04504436
chrIV:13796210:13797909:Y45F10D.6:WBGene00012886	20,56610408	-0,739303583	0,255419009	-2,894473615	0,003797948	0,04504436
chrI:8893307:8894137:F55H12.4:WBGene00010135	389,0283882	0,805074559	0,278166953	2,894213535	0,003801096	0,04504436
chrII:4942106:4943949:mdt-4:WBGene00007012	1862,843724	0,246610916	0,085210385	2,894141549	0,003801967	0,04504436
chrII:7878082:7879316:vha-4:WBGene00006913	9714,197755	0,543375388	0,187766644	2,893886666	0,003805055	0,045049742
chrIV:9560781:9566605:lron-14:WBGene00011454	460,5088036	-0,561900287	0,19420899	-2,893276391	0,003812456	0,045073616
chrV:6578184:6580182:EGAP9.3:WBGene00017151	368,734926	-0,274769808	0,094987323	-2,892699788	0,003819462	0,045073616
chrV:10887895:10891027:F32D8.12:WBGene00009334	1362,706459	0,455174192	0,157356347	2,892633181	0,003820272	0,045073616
chrIII:8438060:8439412:pqn-96:WBGene00004175	967,8806607	0,426461801	0,147435422	2,892532848	0,003821492	0,045073616
chrII:7250150:7252015:prx-13:WBGene00004198	633,889501	0,318076558	0,109970638	2,892377121	0,003823387	0,045073616
chrI:8591214:8591978:ran-4:WBGene00004305	1306,193168	0,36708933	0,126930708	2,892045081	0,00382743	0,045073616
chrIII:5288179:5298650:T15B12.1:WBGene00020530	1782,223558	-0,204505505	0,070713894	-2,892013075	0,00382782	0,045073616
chrII:10708764:10712156:bli-1:WBGene00000251	36,14537966	-0,731693815	0,253029649	-2,891731528	0,003831252	0,045073616
chrV:19131530:19133607:Y39B6A.10:WBGene00012672	630,9358462	0,554290513	0,191684977	2,891674251	0,00383195	0,045073616
chrX:17465313:17466894:ZK54.3:WBGene00022648	39,5927661	0,566609798	0,19595339	2,891553944	0,003833418	0,045073616
chrI:4254196:4264698:met-1:WBGene00016603	5122,943845	-0,948196967	0,327963302	-2,891167884	0,00383813	0,045098031
chrIII:3233101:3241362:Y53G8AL.1:WBGene00021799	348,1432471	-0,643639002	0,22272289	-2,88986463	0,003854078	0,045246058
chrX:10177224:10180659:ncs-4:WBGene00008998	143,5674193	-0,471071436	0,163017058	-2,8897064	0,003856018	0,045246058
chrX:13598448:13599687:bra-1:WBGene00000262	1713,082632	0,386916899	0,133917867	2,889210444	0,003862105	0,045286425
chrX:14809158:14810849:atf-4:WBGene00000221	3213,263252	-0,346682164	0,120009561	-2,888787865	0,003867299	0,045316265
chrI:11334055:11338112:M04D5.1:WBGene00014807	92,90681517	-0,704965558	0,244082998	-2,88822066	0,00387428	0,045366994
chrV:12418591:12419428:C54D10.3:WBGene00008298	70,8146412	1,103994847	0,382471559	2,886475666	0,003895829	0,045588124
chrIV:7791703:7792263:C33H5.13:WBGene00016379	628,6581406	0,767266427	0,265936617	2,885147726	0,0039123	0,045735394
chrIII:5474477:5478005:lon-1:WBGene00003055	179,7611187	0,781559461	0,270901653	2,885030245	0,003913761	0,045735394
chrII:5055615:5056214:rpl-22:WBGene00004434	29429,73251	0,660542696	0,22898743	2,884624257	0,003918811	0,045747133
chrV:19154105:19157705:tsp-13:WBGene00006639	598,0211016	0,395857123	0,137235025	2,884519627	0,003920113	0,045747133
chrIV:9995471:9999032:pyp-1:WBGene00008149	8201,571121	0,278612357	0,096619578	2,883601475	0,00393156	0,045849435
chrV:6696102:6696246:W02F12.9:WBGene00195431	225,1393599	0,494906309	0,17165614	2,883126167	0,003937497	0,045887397
chrI:8815520:8816193:rps-15:WBGene00004484	37713,64734	0,651274854	0,225912889	2,882858328	0,003940846	0,04588854
chrIII:10566180:10571603:acdh-11:WBGene00012860	2706,200175	0,241672867	0,083835901	2,882689439	0,00394296	0,04588854
chrII:14520867:14522137:btb-19:WBGene00010194	227,8227549	0,525842742	0,182448767	2,882139196	0,003949852	0,045926866
chrX:10454308:10460498:lgc-41:WBGene00008022	50,8449236	-0,653858833	0,226886017	-2,881882457	0,003953072	0,045926866
chrIII:7858978:7859512:ufm-1:WBGene00044324	2677,960158	0,539777426	0,187306688	2,881784052	0,003954306	0,045926866
chrIV:13803962:13807819:Y45F10D.14:WBGene00012892	77,73600653	-0,457502898	0,158800328	-2,88099466	0,003964224	0,045986782
chrII:2672620:2673634:F22E5.20:WBGene00017713	731,369254	0,604328644	0,209767464	2,880945558	0,003964841	0,045986782
chrV:15593390:15593823:fbxa-139:WBGene00007164	43,60304042	-0,732052857	0,254135805	-2,880557727	0,003969722	0,046012204
chrX:6006968:6010633:C09B8.3:WBGene00015622	298,2184872	-0,420380395	0,145954931	-2,880206868	0,003974143	0,046032255
chrII:8487513:8509055:T13H5.1:WBGene00011755	1083,051067	-0,53575594	0,186062298	-2,879443857	0,003983772	0,046112568
chrI:15060471:15061159:F31C3.14:WBGene00196396	28903,35584	-1,09473123	0,380253027	-2,878954677	0,003989957	0,046152927
chrIV:9341963:9343152:pigc-1:WBGene00011860	794,6008786	0,340839202	0,118419637	2,878232115	0,003999108	0,046204336
chrIII:9004820:9005955:rab-6.1:WBGene00004269	899,9612139	0,358200842	0,124454057	2,87817731	0,003999803	0,046204336
chrI:3874364:3875995:uba-5:WBGene00020184	2604,05102	0,261526186	0,090873793	2,87790547	0,004003251	0,046212965
chrV:10028149:10031092:acl-2:WBGene00011543	570,5874761	0,329562664	0,114567317	2,876585323	0,004020035	0,046375427
chrI:5332119:5340267:F55A12.6:WBGene00018865	13,18166919	1,131760321	0,393477448	2,876302893	0,004023634	0,046385668
chrIII:10558188:10561948:Y45F3A.1:WBGene00012859	257,0650569	-0,646607935	0,224907101	-2,875000091	0,004040274	0,046546131
chrIV:11324718:11325222:his-48:WBGene00001922	265,051593	0,528541745	0,183875815	2,874449501	0,004047325	0,046559321
chrV:15402267:15404399:fbxa-135:WBGene00011539	124,0166587	-0,585797215	0,2038006	-2,874364527	0,004048414	0,046559321
chrX:5516707:5517166:T23F2.5:WBGene00020738	4126,737638	0,48352568	0,168225364	2,874273339	0,004049583	0,046559321
chrV:8143904:8145650:D1014.2:WBGene00017015	35,3719752	0,623365581	0,216901245	2,87396037	0,004053598	0,046574183
chrII:14816135:14818541:nhr-61:WBGene00003651	2472,746806	0,246677135	0,085841183	2,87364557	0,00405764	0,046588959
chrI:10169638:10172603:sup-46:WBGene00045383	7493,093964	0,323824071	0,112695758	2,873436206	0,004060331	0,046588959
chrV:10540323:10545756:degt-1:WBGene00009109	195,6923156	-0,807930831	0,28120933	-2,873058413	0,004065189	0,046613446
chrII:1926461:1927347:F52C6.2:WBGene00018659	286,222005	0,434875412	0,151412724	2,872119345	0,00407729	0,046706399
chrV:16269799:16272573:T13F3.8:WBGene00044205	14,26524723	-1,219849682	0,424741447	-2,871981745	0,004079065	0,046706399
chrX:5413809:5441958:pks-1:WBGene00016558	238,4689508	-0,909162189	0,316604959	-2,871598069	0,00408402	0,046706399
chrV:16435854:16436736:F26D2.14:WBGene00009152	70,3501515	0,853665894	0,297280601	2,87158291	0,004084216	0,046706399
chrIV:17276955:17277748:clec-196:WBGene00009156	6204,653073	0,498557524	0,173667488	2,870759115	0,004094874	0,046796364
chrI:12968945:12970238:eif-6:WBGene00001234	3253,189249	0,443412673	0,154479584	2,870364234	0,004099992	0,046796364
chrX:12861236:12870037:T14G8.3:WBGene00011771	7731,029943	-0,879945592	0,306564793	-2,870341321	0,004100289	0,046796364
chrX:6617392:6622915:clec-266:WBGene00016088	15980,15015	0,334157146	0,116443176	2,869701396	0,004108596	0,046859906
chrIV:17379246:17380188:C30H6.9:WBGene00007826	598,5651408	0,343070601	0,119566522	2,869286458	0,00411399	0,04689017
chrIII:13285816:13286779:F56A8.8:WBGene00010142	1609,442716	0,463973511	0,161718846	2,869013245	0,004117546	0,046899447
chrIV:10829550:10832248:best-15:WBGene00011258	65,57708936	-0,435579168	0,151844305	-2,868590748	0,004123049	0,046911892
chrI:10569111:10570030:tct-1:WBGene00009122	55459,19258	0,552247839	0,192520907	2,868508406	0,004124122	0,046911892
chrX:12294562:12295554:W06D11.1:WBGene00012299	359,3442401	0,41680447	0,145364918	2,867297518	0,004139936	0,047060484
chrV:20190534:20192152:fbxa-115:WBGene00013755	54,57246939	0,51885213	0,181002624	2,866544793	0,004149794	0,047107208
chrV:18998344:19000918:tgt-2:WBGene00006567	2190,5901	0,34725257	0,121146626	2,866382515	0,004151922	0,047107208
chrX:13218976:13221462:asp-4:WBGene00000217	11600,32797	0,333224815	0,116255009	2,866326513	0,004152657	0,047107208
chrIII:5069000:5070418:C45G9.2:WBGene00016674	730,4730642	0,307352263	0,107248434	2,865797205	0,004159606	0,047107208
chrIV:7588930:7628234:cla-1:WBGene00018468	2140,395318	-1,044708015	0,36456772	-2,865607565	0,004162098	0,047107208
chrV:10636021:10645135:kvs-2:WBGene00007862	161,4883751	-0,327914875	0,114440654	-2,865370503	0,004165216	0,047107208
chrX:602159:604987:F13C5.1:WBGene00017422	388,5066604	0,381104195	0,133005903	2,865317909	0,004165908	0,047107208
chrII:8116355:8122909:unc-105:WBGene00006832	783,0735218	-0,673612717	0,235103381	-2,865176647	0,004167767	0,047107208
chrI:8429908:8435864:dpt-1:WBGene00008532	6072,396875	0,232286801	0,081075807	2,865056928	0,004169343	0,047107208
chrV:4119889:4120729:T05B4.10:WBGene00020241	46,40945685	-1,131624571	0,394997988	-2,864886924	0,004171582	0,047107208
chrV:16040770:16041288:his-3:WBGene00001877	222,172185	0,572160199	0,199744128	2,86446568	0,004177134	0,047138794
chrII:9146260:9152465:W07A12.4:WBGene00012322	116,4741717	-0,455041524	0,158887592	-2,863921082	0,004184322	0,047188786
chrI:7279657:7280327:hint-1:WBGene00009002	2097,697359	0,590693826	0,206286913	2,863457594	0,004190449	0,047207312
chrV:6839288:6840256:hpo-8:WBGene00020517	2389,647077	0,369694347	0,129111201	2,863379362	0,004191484	0,047207312
chrIII:6489794:6491282:rpt-3:WBGene00004503	4315,030421	0,281950358	0,098489498	2,862745418	0,004199879	0,047259799
chrII:8215762:8215977:M110.13:WBGene00271655	244,1741329	0,418841621	0,14631899	2,862524	0,004202814	0,047259799
chrX:7954353:7956225:dct-1:WBGene00015776	3843,812733	0,291844488	0,101957894	2,862402081	0,004204432	0,047259799
chrIV:6157305:6183857:unc-77:WBGene00006809	475,9384498	-0,492070318	0,17192278	-2,86215892	0,004207659	0,04726502
chrIII:12499556:12528044:sql-1:WBGene00013730	1438,496069	-0,877334982	0,306567149	-2,86180364	0,004212378	0,047286983
chrV:16233923:16234898:clec-233:WBGene00009030	108,6591021	-0,516119427	0,180420116	-2,860653457	0,004227689	0,047383277
chrI:10730711:10732424:rpn-10:WBGene00004466	4264,945794	0,250027953	0,087420433	2,86006307	0,004235568	0,047383277
chrIV:11400310:11400946:his-66:WBGene00001940	272,8856352	0,523090121	0,182903663	2,859921505	0,004237459	0,047383277
chrII:10579954:10581045:dohh-1:WBGene00007555	4860,125273	0,449941813	0,157332457	2,859815593	0,004238874	0,047383277
chrX:768595:770776:ile-2:WBGene00002071	4179,936963	0,278287939	0,09731059	2,85979091	0,004239204	0,047383277
chrIV:8333556:8334021:his-31:WBGene00001905	308,0076747	0,679084335	0,237459957	2,859784628	0,004239288	0,047383277
chrIV:2146671:2149297:C54E4.5:WBGene00016920	894,1049393	0,493127621	0,172439991	2,859705672	0,004240344	0,047383277
chrIV:12349945:12355724:best-22:WBGene00013921	381,0112975	-0,389035317	0,136063169	-2,859225764	0,004246764	0,047424049
chrV:10770367:10771351:pas-2:WBGene00003923	4470,635467	0,535558915	0,187335287	2,858825607	0,004252125	0,047452936
chrIV:8161952:8163799:clec-51:WBGene00015050	86,18911566	-0,552009691	0,193154424	-2,857867193	0,004264989	0,04756028
chrV:2872455:2875600:folt-2:WBGene00018138	1594,781659	0,701912556	0,245629683	2,857604778	0,004268517	0,04756028
chrX:6300137:6305217:cest-16:WBGene00020330	1241,061762	-0,288305713	0,1008948	-2,857488314	0,004270084	0,04756028
chrIV:17486841:17490779:nas-6:WBGene00003525	391,065625	-0,280141279	0,098057278	-2,856914696	0,004277808	0,047597438
chrI:8434549:8435813:sod-2:WBGene00004931	2785,976715	0,433528042	0,151767153	2,856534068	0,00428294	0,047597438
chrII:3038858:3040825:B0454.5:WBGene00015196	25,65238011	0,82190274	0,287734224	2,856465004	0,004283872	0,047597438
chrIII:13315122:13318597:Y43F4B.9:WBGene00012806	692,9188852	0,468501774	0,164032091	2,856159246	0,004288	0,047597438
chrX:802777:804267:gtr-1:WBGene00017779	95,0016487	0,538642311	0,188591401	2,856133985	0,004288341	0,047597438
chrIII:6746307:6794764:dig-1:WBGene00000998	5058,260437	-1,485506481	0,520138028	-2,855985145	0,004290352	0,047597438
chrI:6967669:6970145:C30F12.2:WBGene00016261	567,1175857	-0,280181722	0,098109817	-2,85579701	0,004292895	0,047597438
chrV:16140313:16141164:F10A3.1:WBGene00008631	25,83250487	1,126976506	0,394672407	2,855473267	0,004297274	0,047615132
chrIV:14549666:14551970:pals-30:WBGene00013294	19,13248307	-1,023040555	0,358360594	-2,854779715	0,004306669	0,047688344
chrV:16036412:16038334:T10C6.10:WBGene00011691	79,35139296	0,645535966	0,226167133	2,854243039	0,004313951	0,047738087
chrII:8398160:8399162:dod-23:WBGene00009898	9,662529426	1,414777076	0,495810429	2,853463729	0,004324546	0,047824396
chrIV:2667049:2672202:Y69A2AR.1:WBGene00022074	2944,731172	0,278366869	0,097561566	2,853243145	0,00432755	0,047826692
chrIII:15719:17339:H10E21.1:WBGene00019182	316,9230008	0,339646078	0,119077017	2,852322697	0,004340102	0,047934448
chrIV:4758981:4760428:memi-1:WBGene00003216	207,5255999	0,53433023	0,187379894	2,851587853	0,004350146	0,048014389
chrI:8401371:8403939:T19A6.4:WBGene00011829	23,17424281	0,762904959	0,26764979	2,850385051	0,004366633	0,048165286
chrV:1864177:1868571:T10B5.3:WBGene00020389	5610,872066	0,363871954	0,127693098	2,849582007	0,004377672	0,048255935
chrIV:11779215:11786973:lpr-2:WBGene00011726	1044,881984	-0,263906962	0,092637046	-2,848827464	0,004388067	0,048301127
chrIV:7628165:7629042:F45E4.5:WBGene00018470	590,5795187	0,785367841	0,275699706	2,848635037	0,004390722	0,048301127
chrV:17656891:17658198:fbxa-108:WBGene00010293	198,0688429	0,363461172	0,127599377	2,848455704	0,004393197	0,048301127
chrIII:6206802:6207971:rps-3:WBGene00004472	41847,80821	0,491976091	0,172732229	2,848200906	0,004396716	0,048301127
chrII:1783450:1784481:C08F1.11:WBGene00044417	1033,959352	0,315747853	0,110859041	2,848192166	0,004396837	0,048301127
chrV:4320244:4322522:R02D1.2:WBGene00235310	77,61812757	-0,480731883	0,168792959	-2,8480565	0,004398711	0,048301127
chrIV:9596917:9599081:F27C8.2:WBGene00009183	249,8212684	-0,26896958	0,094460043	-2,847442928	0,0044072	0,048328595
chrIV:8300767:8301165:F35H10.5:WBGene00018070	586,8207262	0,681054587	0,239183923	2,847409548	0,004407662	0,048328595
chrIV:2396240:2399520:Y38F2AR.10:WBGene00021428	22,75393378	-0,754965219	0,265154693	-2,847263274	0,004409688	0,048328595
chrII:13622966:13624502:gst-16:WBGene00001764	1209,490738	-0,65888612	0,231464416	-2,846597894	0,004418914	0,048391291
chrIV:1347315:1352977:rfc-2:WBGene00004338	2494,609905	0,360779213	0,126747391	2,846442922	0,004421065	0,048391291
chrI:12708862:12711596:T06G6.3:WBGene00011545	344,6851739	-0,471994491	0,165963828	-2,843960017	0,004455664	0,048738809
chrV:6511582:6513346:dpy-11:WBGene00001073	12828,36906	0,274905385	0,096713608	2,842468505	0,004476565	0,048905895
chrIII:5728179:5730159:egg-1:WBGene00015083	142,8017565	0,419348485	0,147530021	2,842462047	0,004476656	0,048905895
chrV:12748179:12749988:C15C8.5:WBGene00007607	150,5028674	-0,444134073	0,156264989	-2,842185411	0,004480543	0,048917117
chrV:19895683:19897795:linc-81:WBGene00219636	60,11346889	-0,533673408	0,187796099	-2,841770458	0,004486378	0,048949589
chrIV:8477181:8480656:spp-10:WBGene00004995	3832,866032	0,315835456	0,111164702	2,841148777	0,004495134	0,04901386
chrII:1849374:1850403:fbxb-96:WBGene00016886	570,2064567	0,489328575	0,17232788	2,839520663	0,004518137	0,04919822
chrII:940982:943167:fbxc-36:WBGene00019918	1917,833427	0,347636606	0,122442616	2,839179826	0,004522966	0,04919822
chrI:7404949:7408511:C15A11.7:WBGene00007599	107,2674795	-0,51374012	0,180947897	-2,839160485	0,00452324	0,04919822
chrV:5163268:5194608:abu-8:WBGene00000031	5558,13184	-0,59969137	0,211222969	-2,839139011	0,004523545	0,04919822
chrIV:7488215:7488956:his-59:WBGene00001933	199,4408213	0,49454258	0,174207134	2,838819336	0,004528079	0,049216244
